ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Principal Name,Principal Title,Principal Phone Number,Fax Number,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,Superintendent,Community School Sup Name,Cluster Name,Cluster Location Code,Cluster Leader Name,Cluster Leader Title,Cluster Leader Phone,Network Location Code,Network Name,Network Leader,Network Leader Phone,SATIF Code,SATIF Superintendent,HighSchool Network Location Code,HighSchool Network Name,HighSchool Network Superintendent,Operational Network Location Code,Operational Network Name,Operational Network Manager Name,Operational Network Manager Phone,boroughCode,borough,streetAddress,postalCode,title,entityTitle,addressLocality,latitude,longitude,loc,@context,@type,@id
18K208,K208,P.S. 208 Elsa Ebeling,331800010208,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1927,Open,K208,4801 AVENUE D,BROOKLYN,NY,11203,Ms. Kristy Parris,PRINCIPAL,718-629-1670,718-451-0185,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY","WILKINS, BEVERLY",Cluster 05 (CEI-PEA),CL53,"MALDONADO, DEBRA",Cluster Leader,718-935-2480,N531,CHILDREN FIRST NETWORK 531,"COLAVITO, WILLIAM/Blaize, Joseph",718-935-4302,AF52,,,,,W531,Operational Network 531,"COLAVITO, WILLIAM/Blaize, Joseph",718-935-4302,K,Brooklyn,4801 Avenue D,11203,P.S. 208 Elsa Ebeling,p_s_208_elsa_ebeling,Brooklyn,40.642701,-73.9309,"[-73.9309,40.642701]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_208_elsa_ebeling
18K211,K211,I.S. 211 John Wilson,331800010211,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1958,Open,K211,1001 EAST 100 STREET,BROOKLYN,NY,11236,Carolyn James,PRINCIPAL,718-251-4411,718-241-2503,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY","WILKINS, BEVERLY",Cluster 02,CL02,"ZAHARAKIS, DESPINA",Cluster Leader,718-281-3272,N204,CHILDREN FIRST NETWORK 204,"Foley, Diane",718-281-3402,AF15,,,,,W204,Operational Network 204,"Foley, Diane",718-281-3402,K,Brooklyn,1001 East 100th Street,11236,I.S. 211 John Wilson,i_s_211_john_wilson,Brooklyn,40.6435042,-73.8964704,"[-73.8964704,40.6435042]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/i_s_211_john_wilson
18K219,K219,P.S. 219 Kennedy-King,331800010219,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1927,Open,K219,1060 CLARKSON AVENUE,BROOKLYN,NY,11212,Ms. Winsome Smith,PRINCIPAL,718-342-0493,718-345-3065,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY","WILKINS, BEVERLY",Cluster 01,CL01,"KNECHT, DOUGLAS",Cluster Leader,718-923-5184,N108,CHILDREN FIRST NETWORK 108,"PILASKI, LISA",718-557-2633,,,,,,W108,Operational Network 108,"PILASKI, LISA",718-557-2633,K,Brooklyn,1060 Clarkson Avenue,11212,P.S. 219 Kennedy-King,p_s_219_kennedy_king,Brooklyn,40.658823,-73.92228899999999,"[-73.92228899999999,40.658823]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_219_kennedy_king
18K233,K233,P.S. 233 Langston Hughes,331800010233,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1930,Open,K233,9301 AVENUE B,BROOKLYN,NY,11236,DENEAN STEPHENS-SPELLMAN,PRINCIPAL,718-346-8103,718-345-3078,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY","WILKINS, BEVERLY",Cluster 06,CL06,"Ruiz, Jose",Cluster Leader,718-828-7776,N602,CHILDREN FIRST NETWORK 602,"Bove, Julianna",718-968-6248,AF06,,,,,W602,Operational Network 602,"Bove, Julianna",718-968-6248,K,Brooklyn,9301 Avenue B,11236,P.S. 233 Langston Hughes,p_s_233_langston_hughes,Brooklyn,40.65163,-73.91427200000001,"[-73.91427200000001,40.65163]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_233_langston_hughes
18K235,K235,P.S. 235 Lenox School,331800010235,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1930,Open,K235,525 LENOX ROAD,BROOKLYN,NY,11203,Laurence Lord,PRINCIPAL,718-773-4869,718-773-0048,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY","WILKINS, BEVERLY",Cluster 05 (CEI-PEA),CL53,"MALDONADO, DEBRA",Cluster Leader,718-935-2480,N531,CHILDREN FIRST NETWORK 531,"COLAVITO, WILLIAM/Blaize, Joseph",718-935-4302,AF52,,,,,W531,Operational Network 531,"COLAVITO, WILLIAM/Blaize, Joseph",718-935-4302,K,Brooklyn,525 Lenox Road,11203,P.S. 235 Lenox School,p_s_235_lenox_school,Brooklyn,40.6547126,-73.9410042,"[-73.9410042,40.6547126]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_235_lenox_school
18K244,K244,P.S. 244 Richard R. Green,331800010244,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1939,Open,K244,5404 TILDEN AVENUE,BROOKLYN,NY,11203,Ms. Grace Alesia,PRINCIPAL,718-346-6240,718-345-3083,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY","WILKINS, BEVERLY",Cluster 05 (CEI-PEA),CL53,"MALDONADO, DEBRA",Cluster Leader,718-935-2480,N531,CHILDREN FIRST NETWORK 531,"COLAVITO, WILLIAM/Blaize, Joseph",718-935-4302,AF52,,,,,W531,Operational Network 531,"COLAVITO, WILLIAM/Blaize, Joseph",718-935-4302,K,Brooklyn,5404 Tilden Avenue,11203,P.S. 244 Richard R. Green,p_s_244_richard_r_green,Brooklyn,40.6484359,-73.9256508,"[-73.9256508,40.6484359]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_244_richard_r_green
18K268,K268,P.S. 268 Emma Lazarus,331800010268,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1953,Open,K268,133 EAST 53 STREET,BROOKLYN,NY,11203,Vangela Kirton,PRINCIPAL,718-773-5332,718-493-7448,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY","WILKINS, BEVERLY",Cluster 01,CL01,"KNECHT, DOUGLAS",Cluster Leader,718-923-5184,N108,CHILDREN FIRST NETWORK 108,"PILASKI, LISA",718-557-2633,,,,,,W108,Operational Network 108,"PILASKI, LISA",718-557-2633,K,Brooklyn,133 East 53rd Street,11203,P.S. 268 Emma Lazarus,p_s_268_emma_lazarus,Brooklyn,40.6569262,-73.9279985,"[-73.9279985,40.6569262]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_268_emma_lazarus
18K272,K272,P.S. 272 Curtis Estabrook,331800010272,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1957,Open,K272,101-24 SEAVIEW AVENUE,BROOKLYN,NY,11236,DAKOTA KEYES,PRINCIPAL,718-241-1300,718-241-5549,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY","WILKINS, BEVERLY",Cluster 05 (CEI-PEA),CL53,"MALDONADO, DEBRA",Cluster Leader,718-935-2480,N533,CHILDREN FIRST NETWORK 533,"RAMOS, NANCY/COLAVITO, WILLIAM",212-302-8800,AF04,,,,,W533,Operational Network 533,"RAMOS, NANCY/COLAVITO, WILLIAM",212-302-8800,K,Brooklyn,101-24 Seaview Avenue,11236,P.S. 272 Curtis Estabrook,p_s_272_curtis_estabrook,Brooklyn,40.6356936,-73.8862991,"[-73.8862991,40.6356936]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_272_curtis_estabrook
18K276,K276,P.S. 276 Louis Marshall,331800010276,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1964,Open,K276,1070 EAST 83 STREET,BROOKLYN,NY,11236,Yasmine Fidelia,PRINCIPAL,718-241-5757,718-241-5560,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY","WILKINS, BEVERLY",Cluster 02,CL02,"ZAHARAKIS, DESPINA",Cluster Leader,718-281-3272,N211,CHILDREN FIRST NETWORK 211,JEAN MCKEON,718-642-5843,AF04,,,,,W211,Operational Network 211,,,K,Brooklyn,1070 East 83rd Street,11236,P.S. 276 Louis Marshall,p_s_276_louis_marshall,Brooklyn,40.6338781,-73.907906,"[-73.907906,40.6338781]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_276_louis_marshall
18K279,K279,P.S. 279 Herman Schreiber,331800010279,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1959,Open,K279,1070 EAST 104 STREET,BROOKLYN,NY,11236,LORENZO CHAMBERS,PRINCIPAL,718-444-4316,718-241-5581,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY","WILKINS, BEVERLY",Cluster 05 (CEI-PEA),CL53,"MALDONADO, DEBRA",Cluster Leader,718-935-2480,N533,CHILDREN FIRST NETWORK 533,"RAMOS, NANCY/COLAVITO, WILLIAM",212-302-8800,AF14,,,,,W533,Operational Network 533,"RAMOS, NANCY/COLAVITO, WILLIAM",212-302-8800,K,Brooklyn,1070 East 104th Street,11236,P.S. 279 Herman Schreiber,p_s_279_herman_schreiber,Brooklyn,40.644213,-73.8922891,"[-73.8922891,40.644213]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_279_herman_schreiber
18K285,K285,I.S. 285 Meyer Levin,331800010285,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1954,Open,K285,5909 BEVERLY ROAD,BROOKLYN,NY,11203,Mr. Frederick A. Underwood,PRINCIPAL,718-451-2200,718-451-0229,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY","WILKINS, BEVERLY",Cluster 04,CL04,"GROLL, CHRISTOP",Cluster Leader,917-822-9756,N403,CHILDREN FIRST NETWORK 403,"GOOD, JOSHUA",917-521-3718,AF32,,,,,W403,Operational Network 403,"GOOD, JOSHUA",917-521-3718,K,Brooklyn,5909 Beverley Road,11203,I.S. 285 Meyer Levin,i_s_285_meyer_levin,Brooklyn,40.647124,-73.920543,"[-73.920543,40.647124]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/i_s_285_meyer_levin
18K366,K366,THE SCIENCE AND MEDICINE MIDDLE SCHOOL,331800010366,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2009,Open,K366,965 EAST 107TH STREET,BROOKLYN,NY,11236,Ingrid Thomas-Clark,PRINCIPAL,718-688-6400,718-688-6401,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY","WILKINS, BEVERLY",Cluster 05 (AED),CL51,"MALDONADO, DEBRA",Cluster Leader,718-935-2480,N511,CHILDREN FIRST NETWORK 511,"IZQUIERDO, JORGE",212-330-9567,AF38,,,,,W511,Operational Network 511,"IZQUIERDO, JORGE",212-330-9567,K,Brooklyn,965 East 107th Street,11236,THE SCIENCE AND MEDICINE MIDDLE SCHOOL,the_science_and_medicine_middle_school,Brooklyn,40.6475081,-73.8920842,"[-73.8920842,40.6475081]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/the_science_and_medicine_middle_school
18K563,K563,It Takes a Village Academy,331800011563,DOE,General Academic,High school,"09,10,11,12,SE","06,07,08,09,10,11,12",Jul 1 2007,Open,K415,5800 TILDEN AVENUE,BROOKLYN,NY,11203,MARINA VINITSKAYA,PRINCIPAL,718-629-2307,718-629-6162,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"HOROWITZ, AIMEE",,Cluster 06,CL06,"Ruiz, Jose",Cluster Leader,718-828-7776,N605,CHILDREN FIRST NETWORK 605,,,AF36,,HS04,HS Network 04,"HOROWITZ, AIMEE",W605,Operational Network 605,,,K,Brooklyn,5800 Tilden Avenue,11203,It Takes a Village Academy,it_takes_a_village_academy,Brooklyn,40.647733,-73.922202,"[-73.922202,40.647733]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/it_takes_a_village_academy
18K566,K566,Brooklyn Generation School,331800011566,DOE,General Academic,High school,"09,10,11,12,SE","06,07,08,09,10,11,12",Jul 1 2007,Open,K515,6565 FLATLANDS AVENUE,BROOKLYN,NY,11236,Lydia Colon Bomani,PRINCIPAL,718-968-4200,718-444-5419,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"HOROWITZ, AIMEE",,Cluster 05 (CUNY),CL52,"MALDONADO, DEBRA",Cluster Leader,718-935-2480,N521,CHILDREN FIRST NETWORK 521,"Sanchez, Dennis/Conrad, Cass",646-344-7236,AF26,,HS04,HS Network 04,"HOROWITZ, AIMEE",W511,Operational Network 511,"IZQUIERDO, JORGE",212-330-9567,K,Brooklyn,6565 Flatlands Avenue,11236,Brooklyn Generation School,brooklyn_generation_school,Brooklyn,40.633142,-73.91707199999999,"[-73.91707199999999,40.633142]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/brooklyn_generation_school
18K567,K567,Brooklyn Theatre Arts High School,331800011567,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2007,Open,K515,6565 FLATLANDS AVENUE,BROOKLYN,NY,11236,DAVID H. WARD,PRINCIPAL,718-968-1072,718-968-1065,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"HOROWITZ, AIMEE",,Cluster 04,CL04,"GROLL, CHRISTOP",Cluster Leader,917-822-9756,N403,CHILDREN FIRST NETWORK 403,"GOOD, JOSHUA",917-521-3718,AF43,,HS04,HS Network 04,"HOROWITZ, AIMEE",W403,Operational Network 403,"GOOD, JOSHUA",917-521-3718,K,Brooklyn,6565 Flatlands Avenue,11236,Brooklyn Theatre Arts High School,brooklyn_theatre_arts_high_school,Brooklyn,40.633142,-73.91707199999999,"[-73.91707199999999,40.633142]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/brooklyn_theatre_arts_high_school
18K569,K569,Kurt Hahn Expeditionary Learning School,331800011569,DOE,General Academic,High school,"09,10,11,12,SE","06,07,08,09,10,11,12",Jul 1 2007,Open,K415,5800 TILDEN AVENUE,BROOKLYN,NY,11203,MATT BROWN,PRINCIPAL,718-629-1204,718-629-1076,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"HOROWITZ, AIMEE",,Cluster 04,CL04,"GROLL, CHRISTOP",Cluster Leader,917-822-9756,N411,CHILDREN FIRST NETWORK 411,"Alcoff, Michael",212-356-3858,AF33,,HS04,HS Network 04,"HOROWITZ, AIMEE",W411,Operational Network 411,"Alcoff, Michael",212-356-3858,K,Brooklyn,5800 Tilden Avenue,11203,Kurt Hahn Expeditionary Learning School,kurt_hahn_expeditionary_learning_school,Brooklyn,40.647733,-73.922202,"[-73.922202,40.647733]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/kurt_hahn_expeditionary_learning_school
18K576,K576,Victory Collegiate High School,331800011576,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2007,Open,K515,6565 FLATLANDS AVENUE,BROOKLYN,NY,11236,MARCEL D. DEANS,PRINCIPAL,718-968-1530,718-968-1526,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"HOROWITZ, AIMEE",,Cluster 04,CL04,"GROLL, CHRISTOP",Cluster Leader,917-822-9756,N404,CHILDREN FIRST NETWORK 404,"BIBBS, MALIKA",718-935-3824,AF26,,HS04,HS Network 04,"HOROWITZ, AIMEE",W404,Operational Network 404,"BIBBS, MALIKA",718-935-3824,K,Brooklyn,6565 Flatlands Avenue,11236,Victory Collegiate High School,victory_collegiate_high_school,Brooklyn,40.633142,-73.91707199999999,"[-73.91707199999999,40.633142]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/victory_collegiate_high_school
18K578,K578,Brooklyn Bridge Academy,331800011578,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",Jul 1 2007,Open,K515,6565 FLATLANDS AVENUE,BROOKLYN,NY,11236,Max Jean Paul,PRINCIPAL,718-968-1689,718-968-1678,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"HOROWITZ, AIMEE",,Cluster 05 (New Visions),CL56,"MALDONADO, DEBRA",Cluster Leader,718-935-2480,N563,CHILDREN FIRST NETWORK 563,"Penzell, Alexis",212-645-5110,AF10,,HS04,HS Network 04,"HOROWITZ, AIMEE",W563,Operational Network 563,"Penzell, Alexis",212-645-5110,K,Brooklyn,6565 Flatlands Avenue,11236,Brooklyn Bridge Academy,brooklyn_bridge_academy,Brooklyn,40.633142,-73.91707199999999,"[-73.91707199999999,40.633142]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/brooklyn_bridge_academy
18K581,K581,East Flatbush Community Research School,331800010581,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2007,Open,K232,905 WINTHROP STREET,BROOKLYN,NY,11203,Daveida Daniel,PRINCIPAL,718-773-3059,718-773-3827,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY","WILKINS, BEVERLY",Cluster 04,CL04,"GROLL, CHRISTOP",Cluster Leader,917-822-9756,N411,CHILDREN FIRST NETWORK 411,"Alcoff, Michael",212-356-3858,AF33,,,,,W411,Operational Network 411,"Alcoff, Michael",212-356-3858,K,Brooklyn,905 Winthrop Street,11203,East Flatbush Community Research School,east_flatbush_community_research_school,Brooklyn,40.6584338,-73.9291101,"[-73.9291101,40.6584338]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/east_flatbush_community_research_school
18K588,K588,Middle School for Art and Philosophy,331800010588,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2007,Open,K252,1084 LENOX ROAD,BROOKLYN,NY,11212,NEIL MCNEILL JR,PRINCIPAL,718-342-7563,718-342-8131,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY","WILKINS, BEVERLY",Cluster 06,CL06,"Ruiz, Jose",Cluster Leader,718-828-7776,N602,CHILDREN FIRST NETWORK 602,"Bove, Julianna",718-968-6248,AF06,,,,,W602,Operational Network 602,"Bove, Julianna",718-968-6248,K,Brooklyn,1084 Lenox Road,11212,Middle School for Art and Philosophy,middle_school_for_art_and_philosophy,Brooklyn,40.658397,-73.9199304,"[-73.9199304,40.658397]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/middle_school_for_art_and_philosophy
18K589,K589,Arts & Media Preparatory Academy,331800011589,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2007,Open,K232,905 WINTHROP STREET,BROOKLYN,NY,11203,ROBERT HALL,PRINCIPAL,718-773-3908,718-773-7274,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"HOROWITZ, AIMEE",,Cluster 04,CL04,"GROLL, CHRISTOP",Cluster Leader,917-822-9756,N404,CHILDREN FIRST NETWORK 404,"BIBBS, MALIKA",718-935-3824,AF26,,HS04,HS Network 04,"HOROWITZ, AIMEE",W404,Operational Network 404,"BIBBS, MALIKA",718-935-3824,K,Brooklyn,905 Winthrop Street,11203,Arts & Media Preparatory Academy,arts_media_preparatory_academy,Brooklyn,40.6584338,-73.9291101,"[-73.9291101,40.6584338]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/arts_media_preparatory_academy
18K598,K598,Middle School of Marketing and Legal Studies,331800010598,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2007,Open,K232,905 WINTHROP STREET,BROOKLYN,NY,11203,JAMEELA HORTON-BALL,PRINCIPAL,718-773-7343,718-773-7946,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY","WILKINS, BEVERLY",Cluster 05 (CEI-PEA),CL53,"MALDONADO, DEBRA",Cluster Leader,718-935-2480,N533,CHILDREN FIRST NETWORK 533,"RAMOS, NANCY/COLAVITO, WILLIAM",212-302-8800,,,,,,W533,Operational Network 533,"RAMOS, NANCY/COLAVITO, WILLIAM",212-302-8800,K,Brooklyn,905 Winthrop Street,11203,Middle School of Marketing and Legal Studies,middle_school_of_marketing_and_legal_studies,Brooklyn,40.6584338,-73.9291101,"[-73.9291101,40.6584338]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/middle_school_of_marketing_and_legal_studies
18K617,K617,High School for Innovation in Advertising and Media,331800011617,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2008,Open,K500,1600 ROCKAWAY PARKWAY,BROOKLYN,NY,11236,ADALEZA MICHELENA,PRINCIPAL,718-290-8760,718-290-8766,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"HOROWITZ, AIMEE",,Cluster 05 (New Visions),CL56,"MALDONADO, DEBRA",Cluster Leader,718-935-2480,N563,CHILDREN FIRST NETWORK 563,"Penzell, Alexis",212-645-5110,AF12,,HS04,HS Network 04,"HOROWITZ, AIMEE",W563,Operational Network 563,"Penzell, Alexis",212-645-5110,K,Brooklyn,1600 Rockaway Parkway,11236,High School for Innovation in Advertising and Media,high_school_for_innovation_in_advertising_and_media,Brooklyn,40.6408752,-73.8980461,"[-73.8980461,40.6408752]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/high_school_for_innovation_in_advertising_and_media
18K629,K629,Cultural Academy for the Arts and Sciences,331800011629,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2008,Open,K415,5800 TILDEN AVENUE,BROOKLYN,NY,11203,DIANE VARANO,PRINCIPAL,718-968-6630,718-968-6635,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"HOROWITZ, AIMEE",,Cluster 02,CL02,"ZAHARAKIS, DESPINA",Cluster Leader,718-281-3272,N201,CHILDREN FIRST NETWORK 201,"Zaza, Joseph",718-281-7520,AF34,,HS04,HS Network 04,"HOROWITZ, AIMEE",W201,Operational Network 201,"Zaza, Joseph",718-281-7520,K,Brooklyn,5800 Tilden Avenue,11203,Cultural Academy for the Arts and Sciences,cultural_academy_for_the_arts_and_sciences,Brooklyn,40.647733,-73.922202,"[-73.922202,40.647733]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/cultural_academy_for_the_arts_and_sciences
18K633,K633,High School for Medical Professions,331800011633,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2008,Open,K500,1600 ROCKAWAY PARKWAY,BROOKLYN,NY,11236,JOSEPH SCARMATO,PRINCIPAL,718-290-8700,718-290-8705,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"HOROWITZ, AIMEE",,Cluster 04,CL04,"GROLL, CHRISTOP",Cluster Leader,917-822-9756,N403,CHILDREN FIRST NETWORK 403,"GOOD, JOSHUA",917-521-3718,AF43,,HS04,HS Network 04,"HOROWITZ, AIMEE",W403,Operational Network 403,"GOOD, JOSHUA",917-521-3718,K,Brooklyn,1600 Rockaway Parkway,11236,High School for Medical Professions,high_school_for_medical_professions,Brooklyn,40.6408752,-73.8980461,"[-73.8980461,40.6408752]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/high_school_for_medical_professions
18K635,K635,Olympus Academy,331800011635,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",Jul 1 2008,Open,K242,755 EAST 100 STREET,BROOKLYN,NY,11236,P.J. Murray,PRINCIPAL,718-272-1926,718-272-5713,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"HOROWITZ, AIMEE",,Cluster 05 (New Visions),CL56,"MALDONADO, DEBRA",Cluster Leader,718-935-2480,N563,CHILDREN FIRST NETWORK 563,"Penzell, Alexis",212-645-5110,AF10,,HS04,HS Network 04,"HOROWITZ, AIMEE",W563,Operational Network 563,"Penzell, Alexis",212-645-5110,K,Brooklyn,755 East 100th Street,11236,Olympus Academy,olympus_academy,Brooklyn,40.6455021,-73.8986851,"[-73.8986851,40.6455021]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/olympus_academy
18K637,K637,Academy for Conservation and the Environment,331800011637,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2008,Open,K515,6565 FLATLANDS AVENUE,BROOKLYN,NY,11236,Eugene Mazzola,PRINCIPAL,718-968-4101,718-968-4296,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"HOROWITZ, AIMEE",,Cluster 04,CL04,"GROLL, CHRISTOP",Cluster Leader,917-822-9756,N404,CHILDREN FIRST NETWORK 404,"BIBBS, MALIKA",718-935-3824,AF26,,HS04,HS Network 04,"HOROWITZ, AIMEE",W404,Operational Network 404,"BIBBS, MALIKA",718-935-3824,K,Brooklyn,6565 Flatlands Avenue,11236,Academy for Conservation and the Environment,academy_for_conservation_and_the_environment,Brooklyn,40.633142,-73.91707199999999,"[-73.91707199999999,40.633142]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/academy_for_conservation_and_the_environment
18K642,K642,Urban Action Academy,331800011642,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2008,Open,K500,1600 ROCKAWAY PARKWAY,BROOKLYN,NY,11236,Steve Dorcely,I.A. PRINCIPAL,718-290-8720,718-290-8721,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"HOROWITZ, AIMEE",,Cluster 04,CL04,"GROLL, CHRISTOP",Cluster Leader,917-822-9756,N403,CHILDREN FIRST NETWORK 403,"GOOD, JOSHUA",917-521-3718,AF26,,HS04,HS Network 04,"HOROWITZ, AIMEE",W403,Operational Network 403,"GOOD, JOSHUA",917-521-3718,K,Brooklyn,1600 Rockaway Parkway,11236,Urban Action Academy,urban_action_academy,Brooklyn,40.6408752,-73.8980461,"[-73.8980461,40.6408752]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/urban_action_academy
