the_geom,ats_code,boro,boronum,loc_code,schoolname,sch_type,managed_by,geo_distri,admin_dist,address,state_code,zip,principal,prin_ph,fax,grades,city,cartodb_id,created_at,updated_at
0101000020E61000001A3DE8BF987C52C06041A2DDD15F4440,30Q502      ,Q,4,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,High school,1,30,30,21-16 44TH ROAD,NY,11101,Dr. Nancy E. Casella,718-937-4270,718-937-5236,"09,10,11,12,SE",QUEENS,962,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000CB0B5DB1597352C0E5BC165DD05A4440,28Q505      ,Q,4,Q505,HILLCREST HIGH SCHOOL,High school,1,28,28,160-05 HIGHLAND AVENUE,NY,11432,STEPHEN DUCH,718-658-5407,718-739-5137,"09,10,11,12,SE",QUEENS,963,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000440DAD56BB7B52C0DB147C14255F4440,24Q520      ,Q,4,Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY,High school,1,24,24,45-35 VAN DAM STREET,NY,11101,LINDA SIEGMUND,718-392-3330,718-392-3315,"09,10,11,12,SE",QUEENS,964,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000B6790532927452C0E72138780B5E4440,25Q525      ,Q,4,Q525,TOWNSEND HARRIS HIGH SCHOOL,High school,1,25,25,149-11 MELBOURNE AVENUE,NY,11367,Kenneth Bonamo,718-575-5580,718-575-1366,"09,10,11,12",QUEENS,965,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000CB321AC0D77B52C01D7494354C5F4440,24Q530      ,Q,4,Q530,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY C,High school,1,30,24,31-10 THOMSON AVENUE,NY,11101,LEE PAN,718-482-5455,718-392-6904,"09,10,11,12",QUEENS,966,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000005EC13413037552C0D8924EB2FF614440,25Q540      ,Q,4,Q540,QUEENS ACADEMY HIGH SCHOOL,High school,1,25,25,138-11 35 AVENUE,NY,11354,BEVERLY SHORT,718-463-3111,718-886-5015,"10,11,12",QUEENS,967,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000005F019C929E7652C04749D0D3695E4440,24Q550      ,Q,4,Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,High school,1,24,24,105-25 HORACE HARDING EXPY N,NY,11368,ANA R. ZAMBRANO-BURAKOV,718-271-8383,718-271-7196,"09,10,11,12,SE",QUEENS,968,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000033FE0432F67B52C0012E619E31604440,30Q555      ,Q,4,Q555,NEWCOMERS HIGH SCHOOL,High school,1,30,30,28-01 41 AVENUE,NY,11101,ORLANDO SARMIENTO,718-937-6005,718-937-6316,"09,10,11,12",QUEENS,969,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000074FD810AED7B52C067352A6E105F4440,24Q560      ,Q,4,Q560,"ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AN",Secondary School,1,24,24,47-07 30 PLACE,NY,11101,Ann Seifullah,718-472-5671,718-472-9117,"07,08,09,10,11,12,SE",QUEENS,970,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000394E2B83A76E52C06FFA810F4A5F4440,26Q566      ,Q,4,Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND T",High school,1,26,26,74-20 COMMONWEALTH BLVD,NY,11426,ERIC CONTRERAS,718-736-7100,718-736-7125,"09,10,11,12,SE",QUEENS,971,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000F4511930007C52C03FF328C526604440,30Q575      ,Q,4,Q575,ACADEMY OF AMERICAN STUDIES,High school,1,30,30,28-04 41 AVENUE,NY,11101,ELLEN SHERMAN,718-361-8786,718-361-8832,"09,10,11,12,SE",QUEENS,972,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000EB69A5B9527B52C085FAD1DBA4604440,30Q580      ,Q,4,Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,Secondary School,1,30,30,34-12 36 AVENUE,NY,11106,KELLY JOAN JOHNSON,718-361-5275,718-361-5395,"07,08,09,10,11,12",QUEENS,973,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000003A03FAA6637B52C0180CF7FCF55E4440,24Q600      ,Q,4,Q600,QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL,High school,1,24,24,37-02 47 AVENUE,NY,11101,Melissa Burg,718-937-3010,718-392-8397,"09,10,11,12,SE",QUEENS,974,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000959CDCEB7B7B52C08890E7C02A5F4440,24Q610      ,Q,4,Q610,AVIATION CAREER & TECHNICAL EDUCATION HIGH SCHOOL,High school,1,24,24,45-30 36 STREET,NY,11101,DENO CHARALAMBOUS,718-361-2032,718-784-8654,"09,10,11,12,SE",QUEENS,975,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000B023B6061F7352C05C5776CFAC5B4440,28Q620      ,Q,4,Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,High school,1,28,28,165-65 84 AVENUE,NY,11432,ANTHONY D. BARBETTA,718-297-6580,718-658-0365,"09,10,11,12,SE",QUEENS,976,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000A764E6FED17552C0A2500FD53C584440,27Q650      ,Q,4,Q650,"HIGH SCHOOL FOR CONSTRUCTION TRADES, ENGINEERING A",High school,1,27,27,94-06 104TH STREET,NY,11416,Lakeisha Johnson,718-846-6280,718-846-6283,"09,10,11,12,SE",QUEENS,977,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000A3BE3736E87352C03825ABB7D75C4440,25Q670      ,Q,4,Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,High school,1,25,25,75-40 PARSONS BOULEVARD,NY,11366,IRA PERNICK,718-969-5510,718-969-5524,"09,10,11,12,SE",QUEENS,978,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000001FAA2D57177352C01DF435ACB6594440,28Q687      ,Q,4,Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT  YORK COLLE,High school,1,28,28,94-50 159 STREET,NY,11433,JIE ZHANG,718-657-3181,718-657-2579,"09,10,11,12",QUEENS,979,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000006EEEE3B0247252C02E3DB2E4D0574440,28Q690      ,Q,4,Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,High school,1,28,28,116-25 GUY R BREWER BOULEVARD,NY,11434,Diahann E. Malcolm,718-977-4800,718-977-4802,"09,10,11,12,SE",QUEENS,980,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000017D5043B307052C0A032FE8A715B4440,84Q704,Q,4,Q704,MERRICK ACADEMY CHARTER SCHOOL,Elementary,2,29,84,207-01 JAMAICA AVENUE,NY,11428,Carolyn Thomas,718-479-3753,718-479-8108,"0K,01,02,03,04,05,06",QUEENS,981,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000B4C1B9D4A37852C0A5190BE1FC5F4440,84Q705,Q,4,Q705,"RENAISSANCE CHARTER SCHOOL, THE",K-12 all grades,2,30,84,35-59 81ST STREET,NY,11372,Stacey Gauthier,718-803-0060,718-803-3785,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",QUEENS,982,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000C0F17527247B52C0D8FD9691BE604440,84Q706,Q,4,Q706,OUR WORLD NEIGHBORHOOD CHARTER,K-8,2,30,84,36-12 35 AVENUE,NY,11106,Brian Ferguson,718-392-3405,718-392-2840,"0K,01,02,03,04,05,06,07,08",QUEENS,983,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000057AF2E52897752C079865EA82F5E4440,75Q721,Q,4,Q721,P.S. Q721 - QUEENS OCCUPATIONAL TRAINING CENTER,High school,1,24,75,57-12 94 STREET,NY,11373,BETH RUDOLPH,718-760-1083,718-760-1920,"09,10,11,12,SE",QUEENS,984,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000078242140C47752C035B9210C1F5F4440,24Q744      ,Q,4,Q744,VOYAGES PREPARATORY,High school,1,24,24,45-10 94TH STREET,NY,11373,JOAN KLINGSBERG,718-271-7851,718-271-8549,"09,10,11,12,SE",QUEENS,985,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000007DF893A4457352C0114FBDA68C574440,75Q752      ,Q,4,Q752,QUEENS SCHOOL FOR CAREER DEVELOPMENT,High school,1,28,75,142-10 LINDEN BOULEVARD,NY,11436,FRITZY SANNON BROWN,718-322-3500,718-322-1306,"09,10,11,12,SE",QUEENS,986,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000045A2BBFDA46E52C093C6E644D1604440,75Q811      ,Q,4,Q811,P.S. Q811,K-12 all grades,1,26,75,61-25 MARATHON PARKWAY,NY,11362,PENNY RYAN,718-224-8060,718-224-5914,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",QUEENS,987,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000157ADF04C67852C04A3AE2765D5E4440,24Q877      ,Q,4,Q877,51 AVENUE ACADEMY (THE PATH TO ACADEMIC EXCELLENCE,Elementary,1,24,24,76-05 51 AVENUE,NY,11373,DIGNA ERSTEJN,718-429-5287,718-429-7344,"04,05,SE",QUEENS,988,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000081138AAD777352C0985AB7D9AD5A4440,28Q896      ,Q,4,Q896,"YOUNG  WOMEN'S LEADERSHIP SCHOOL, QUEENS",Secondary School,1,28,28,150-91 87 ROAD,NY,11432,AVIONNE GUMBS,718-725-0402,718-725-0390,"06,07,08,09,10,11,12",QUEENS,989,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000009F87E68D5E6D52C095A59070015E4440,75Q993      ,Q,4,Q993,P.S. Q993,K-12 all grades,1,26,75,85-15 258 STREET,NY,11001,JACQUELINE ZARETSKY,718-831-4040,718-831-4037,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",QUEENS,990,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000007C0087F79D8F52C0625BCDE221414440,31R001      ,R,5,R001,P.S. 001 TOTTENVILLE,Elementary,1,31,31,58 SUMMIT STREET,NY,10307,DIANE GORDIN,718-984-0960,718-984-3389,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,991,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000000C6DCC01708652C0C92ED7E0E2494440,31R002      ,R,5,R002,I.S. R002 GEORGE L. EGBERT,Junior High-Intermediate-Middle,1,31,31,333 MIDLAND AVENUE,NY,10306,ADRIENNE STALLONE,718-987-5336,718-987-6937,"06,07,08,SE",STATEN ISLAND,992,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000E531A0908B8D52C0608D924FA3424440,31R003      ,R,5,R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,Elementary,1,31,31,80 SOUTH GOFF AVENUE,NY,10309,JUDITH WILSON,718-984-1021,718-984-3628,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,993,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000E42137BA828C52C0619B6D0DAC464440,31R004      ,R,5,R004,P.S. 004 MAURICE WOLLIN,Elementary,1,31,31,200 NEDRA LANE,NY,10312,Mr. Marc A. Harris,718-984-1197,718-984-2324,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,994,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000004846E245028C52C0BE167D0FD4434440,31R005      ,R,5,R005,P.S. 005 HUGUENOT,Elementary,1,31,31,348 DEISIUS STREET,NY,10312,Lisa Arcuri,718-984-2233,718-984-4761,"0K,01,02,03,04,05",STATEN ISLAND,995,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000002B3FA2E2C18E52C0BA39BEFA58414440,31R006      ,R,5,R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,Elementary,1,31,31,555 PAGE AVENUE,NY,10307,Cynthia Difolco,718-356-4789,718-356-8491,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,996,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000B5DA1C84EA8B52C09C6DD23D00434440,31R007      ,R,5,R007,I.S. 007 ELIAS BERNSTEIN,Junior High-Intermediate-Middle,1,31,31,1270 HUGUENOT AVENUE,NY,10312,Dr. Nora De Rosa-Karby,718-356-2314,718-967-0809,"06,07,08,SE",STATEN ISLAND,997,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000BC07D05CBE8952C006223FE217464440,31R008      ,R,5,R008,P.S. 8 SHIRLEE SOLOMON,Elementary,1,31,31,112 LINDENWOOD ROAD,NY,10308,LISA ESPOSITO,718-356-2800,718-356-2065,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,998,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000008C47EB2448652C03236E41A9D4B4440,31R011      ,R,5,R011,P.S. 11 THOMAS DONGAN SCHOOL,Elementary,1,31,31,50 JEFFERSON STREET,NY,10304,ERICA MATTERA,718-979-1030,718-979-0259,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,999,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000AA35B3CA6E8452C0889EBF87794E4440,31R013      ,R,5,R013,P.S. 013 M. L. LINDENMEYER,Elementary,1,31,31,191 VERMONT AVENUE,NY,10305,PAUL MARTUCCIO,718-447-1462,718-447-8681,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,1000,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000085A9936D0C8552C06C2C2BC8A74F4440,31R014      ,R,5,R014,P.S. 014 CORNELIUS VANDERBILT,Elementary,1,31,31,100 TOMPKINS AVENUE,NY,10304,NANCY HARGETT,718-727-0985,718-727-6351,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,1001,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000092CF8671148552C063B82B2CE2514440,31R016      ,R,5,R016,P.S. 016 JOHN J. DRISCOLL,Elementary,1,31,31,80 MONROE AVENUE,NY,10301,VINCENZA GALLASSIO,718-447-0124,718-447-5398,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,1002,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000300A22A87F8752C040A0774D7F514440,31R018      ,R,5,R018,P.S. 018 JOHN G. WHITTIER,Elementary,1,31,31,221 BROADWAY,NY,10310,Robert Rodriguez,718-442-0216,718-720-1558,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,1003,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000CAC26D74228852C0B63541F6C3504440,31R019      ,R,5,R019,P.S. 019 THE CURTIS SCHOOL,Elementary,1,31,31,780 POST AVENUE,NY,10310,MARY PETRONE,718-442-3860,718-815-2862,"0K,01,02,03,04,05,SE",STATEN ISLAND,1004,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000EC120AA77C8852C08CAA7E677A514440,31R020      ,R,5,R020,P.S. 020 PORT RICHMOND,Elementary,1,31,31,161 PARK AVENUE,NY,10302,MARIE MUNOZ,718-442-4110,718-815-2228,"0K,01,02,03,04,05,SE",STATEN ISLAND,1005,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000000B0C49A498952C06DC721F0C7504440,31R021      ,R,5,R021,P.S. 21 MARGARET EMERY-ELM PARK,Elementary,1,31,31,168 HOOKER PLACE,NY,10303,GINA MORENO,718-442-1520,718-815-3149,"0K,01,02,03,04,05,SE",STATEN ISLAND,1006,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000A1D431C4AA8952C055147BFF02504440,31R022      ,R,5,R022,P.S. 022 GRANITEVILLE,Elementary,1,31,31,1860 FOREST AVENUE,NY,10303,MELISSA LAMB DONATH,718-442-2219,718-815-3104,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,1007,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000B93C1B5F7E8852C0E00F3DCF14494440,31R023      ,R,5,R023,P.S. 023 RICHMONDTOWN,Elementary,1,31,31,30 NATICK STREET,NY,10306,Frank Campagna,718-351-1155,718-667-4958,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,1008,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000BE523D29508952C071B84E16E0454440,31R024      ,R,5,R024,I.S. 024 MYRA S. BARNES,Junior High-Intermediate-Middle,1,31,31,225 CLEVELAND AVENUE,NY,10308,Lenny Santamaria,718-356-4200,718-356-5834,"06,07,08,SE",STATEN ISLAND,1009,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000150C3DCD378E52C07A40111B3B414440,75R025      ,R,5,R025,SOUTH RICHMOND HIGH SCHOOL I.S./P.S. 25,K-12 all grades,1,31,75,6581 HYLAN BOULEVARD,NY,10309,JAMES MCKEON,718-984-1526,718-356-8905,"01,02,03,04,05,06,07,08,09,10,11,12,SE",STATEN ISLAND,1010,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000000832258C2C8C52C0A643518EBA4B4440,31R026      ,R,5,R026,P.S. 026 THE CARTERET SCHOOL,Elementary,1,31,31,4108 VICTORY BOULEVARD,NY,10314,Laura Kump/JOANNE MECANE,718-698-1530,718-494-2907,"0K,01,02,03,04,05,SE",STATEN ISLAND,1011,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000DF97CE57818752C02CB69B6B6E504440,31R027      ,R,5,R027,I.S. 027 ANNING S. PRALL,Junior High-Intermediate-Middle,1,31,31,11 CLOVE LAKE PLACE,NY,10310,Tracey Kornish,718-981-8800,718-815-4677,"06,07,08,SE",STATEN ISLAND,1012,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000077E66F87708752C0CDF41C78924E4440,31R029      ,R,5,R029,P.S. 029 BARDWELL,Elementary,1,31,31,1581 VICTORY BOULEVARD,NY,10314,Mrs. Linda Manfredi,718-442-2891,718-815-3712,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,1013,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000F02B4BBC828852C09C8B10F2164F4440,31R030      ,R,5,R030,P.S. 030 WESTERLEIGH,Elementary,1,31,31,200 WARDWELL AVENUE,NY,10314,Mrs. Denise N. Spina,718-442-0462,718-442-4265,"0K,01,02,03,04,05,SE",STATEN ISLAND,1014,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000051E4F574778552C02168444527524440,31R031      ,R,5,R031,P.S. 031 WILLIAM T. DAVIS,Elementary,1,31,31,55 LAYTON AVENUE,NY,10301,PATRICIA COVINGTON,718-273-3500,718-815-4826,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,1015,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000E37E1EEBEE8952C084EAB1C776474440,31R032      ,R,5,R032,P.S. 032 THE GIFFORD SCHOOL,Elementary,1,31,31,32 ELVERTON AVENUE,NY,10308,Nancy Spataro,718-984-1688,718-227-5736,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,1016,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000042B4DDCD918F52C0CC2006D808414440,31R034      ,R,5,R034,I.S. 034 TOTTENVILLE,Junior High-Intermediate-Middle,1,31,31,528 ACADEMY AVENUE,NY,10307,Jeff Preston,718-984-0772,718-227-4074,"06,07,08,SE",STATEN ISLAND,1017,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000076692B4A5F8652C024071CBE834E4440,31R035      ,R,5,R035,P.S. 35 THE CLOVE VALLEY SCHOOL,Elementary,1,31,31,60 FOOTE AVENUE,NY,10301,MELISSA GAROFALO,718-442-3037,718-815-4855,"0K,01,02,03,04,05,SE",STATEN ISLAND,1018,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000DF95764CAD8B52C0551C033F8E454440,31R036      ,R,5,R036,P.S. 036 J. C. DRUMGOOLE,Elementary,1,31,31,255 IONIA AVENUE,NY,10312,BARBARA BELLAFATTO,718-984-1422,718-227-6354,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,1019,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000007983B2FCAB8952C07755029535484440,75R037      ,R,5,R037,P.S. R037,K-12 all grades,1,31,75,15 FAIRFIELD STREET,NY,10308,WILLIAM FIORELLI,718-984-9800,718-356-8712,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",STATEN ISLAND,1020,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000000090A61A5D8652C0719CFE9793494440,31R038      ,R,5,R038,P.S. 038 GEORGE CROMWELL,Elementary,1,31,31,421 LINCOLN AVENUE,NY,10306,EVERLIDYS ROBLES,718-351-1225,718-979-2487,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,1021,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000002F7F35487D8452C0E9A4781F864C4440,31R039      ,R,5,R039,P.S. 39 FRANCIS J. MURPHY JR.,Elementary,1,31,31,71 SAND LANE,NY,10305,Tracey Wright,718-447-4543,718-447-0500,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,1022,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000009684120AFA8652C0A35FAEE874494440,31R041      ,R,5,R041,P.S. 041 NEW DORP,Elementary,1,31,31,216 CLAWSON STREET,NY,10306,ELISE FELDMAN,718-351-6777,718-667-8200,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,1023,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000DBA9B0CCD98A52C005F361E6AF464440,31R042      ,R,5,R042,P.S. 042 ELTINGVILLE,Elementary,1,31,31,380 GENESEE AVENUE,NY,10312,Brian Sharkey,718-984-3800,718-227-6358,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,1024,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000B974C2C5098A52C017FABD6DD7504440,31R044      ,R,5,R044,P.S. 044 THOMAS C. BROWN,Elementary,1,31,31,80 MAPLE PARKWAY,NY,10303,JOSEPH MILLER,718-442-0433,718-442-2323,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,1025,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000881FA349DF8652C0EAC9CB5D72504440,31R045      ,R,5,R045,P.S. 045 JOHN TYLER,Elementary,1,31,31,58 LAWRENCE AVENUE,NY,10310,Christine Chavez,718-442-6123,718-442-4141,"0K,01,02,03,04,05,SE",STATEN ISLAND,1026,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000048F4E372288552C0544394D6094C4440,31R046      ,R,5,R046,P.S. 046 ALBERT V. MANISCALCO,Elementary,1,31,31,41 REID AVENUE,NY,10305,ANDREA MAFFEO,718-987-5155,718-987-1703,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,1027,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000002AE78599D18552C0293563C81F4D4440,31R048      ,R,5,R048,P.S. 048 WILLIAM C. WILCOX,Elementary,1,31,31,1055 TARGEE STREET,NY,10304,JACQUELINE MAMMOLITO,718-447-8323,718-815-3956,"PK,0K,01,02,03,04,05",STATEN ISLAND,1028,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000FC915CBA338552C0A10FC1686D4F4440,31R049      ,R,5,R049,I.S. 49 BERTA A. DREYFUS,Junior High-Intermediate-Middle,1,31,31,101 WARREN STREET,NY,10304,LINDA HILL,718-727-6040,718-876-8207,"06,07,08,SE",STATEN ISLAND,1029,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000006E27E634FE8752C0597B5D80E0474440,31R050      ,R,5,R050,P.S. 050 FRANK HANKINSON,Elementary,1,31,31,200 ADELAIDE AVENUE,NY,10306,SHARON FINE,718-987-0396,718-987-1925,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,1030,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000308B12DB448952C0483214B9BA4F4440,31R051      ,R,5,R051,I.S. 051 EDWIN MARKHAM,Junior High-Intermediate-Middle,1,31,31,20 HOUSTON STREET,NY,10302,Nicholas Mele,718-981-0502,718-815-3957,"06,07,08,SE",STATEN ISLAND,1031,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000F4731DAFAD8552C0583F99A7904A4440,31R052      ,R,5,R052,P.S. 052 JOHN C. THOMPSON,Elementary,1,31,31,450 BUEL AVENUE,NY,10305,Jane Mccord,718-351-5454,718-667-8900,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,1032,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000BA5D7989C48852C0142C794AB1464440,31R053      ,R,5,R053,P.S. 053 BAY TERRACE,Elementary,1,31,31,330 DURANT AVENUE,NY,10308,ANNETTE ESPOSITO,718-987-8020,718-987-3675,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,1033,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000006D6908D4CF8852C0FB4A11B12D4D4440,31R054      ,R,5,R054,P.S. 054 CHARLES W. LENG,Elementary,1,31,31,1060 WILLOWBROOK ROAD,NY,10314,ANNA CASTLEY,718-698-0600,718-698-1736,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,1034,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000D89F512C788A52C0A48EFC6DAA444440,31R055      ,R,5,R055,P.S. 055 HENRY M. BOEHM,Elementary,1,31,31,54 OSBORNE STREET,NY,10312,Sharon Fishman,718-356-2211,718-356-0114,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,1035,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
